,t,Q,TG,DG,MG,G,ME
1226,142.0,5.0,0.061387386,0.07396033,0.06753891,0.44541183,1.5130509
1227,143.0,5.0,0.060947914,0.07344011,0.067122996,0.446816,1.5158972
1228,144.0,5.0,0.060517292,0.07293094,0.06671519,0.44819346,1.5186895
1229,145.0,5.0,0.060095254,0.07243262,0.06631536,0.44954503,1.5214292
1230,146.0,5.0,0.059681583,0.07194475,0.06592319,0.45087132,1.5241174
1231,147.0,5.0,0.059276175,0.0714672,0.065538555,0.4521729,1.5267553
1232,148.0,5.0,0.058878664,0.0709996,0.06516128,0.45345053,1.5293442
1233,149.0,5.0,0.058489103,0.07054181,0.06479117,0.45470467,1.5318854
1234,150.0,5.0,0.058107123,0.07009349,0.06442801,0.4559361,1.5343803
1235,151.0,5.0,0.057732563,0.06965437,0.06407164,0.45714524,1.5368298
1236,152.0,5.0,0.05736531,0.06922428,0.06372188,0.45833266,1.539235
1237,153.0,5.0,0.057005066,0.06880296,0.063378565,0.45949912,1.541597
1238,154.0,5.0,0.05665175,0.0683902,0.06304152,0.46064493,1.5439172
1239,155.0,5.0,0.056305222,0.067985766,0.062710635,0.46177065,1.5461963
1240,156.0,5.0,0.055965282,0.067589365,0.06238565,0.46287686,1.5484356
1241,157.0,5.0,0.05563169,0.06720088,0.062066495,0.463964,1.5506355
1242,158.0,5.0,0.05530439,0.06682006,0.061752997,0.46503267,1.552798
1243,159.0,5.0,0.054983303,0.06644673,0.061445035,0.46608308,1.5549232
1244,160.0,5.0,0.05466809,0.0660807,0.061142392,0.4671159,1.557012
1245,161.0,5.0,0.05435876,0.06572172,0.060845017,0.4681314,1.5590656
1246,162.0,5.0,0.054055084,0.06536969,0.060552806,0.46913013,1.561085
1247,163.0,5.0,0.053757004,0.06502435,0.060265504,0.47011244,1.5630704
1248,164.0,5.0,0.053464293,0.064685434,0.059983023,0.47107872,1.5650232
1249,165.0,5.0,0.053176895,0.06435303,0.059705332,0.47202915,1.5669435
1250,166.0,5.0,0.05289471,0.064026766,0.05943223,0.47296447,1.568833
1251,167.0,5.0,0.052617457,0.063706465,0.05916351,0.4738849,1.5706916
1252,168.0,5.0,0.05234514,0.063392036,0.05889924,0.47479075,1.5725204
1253,169.0,5.0,0.05207769,0.06308336,0.058639266,0.47568226,1.5743197
1254,170.0,5.0,0.051814944,0.062780276,0.05838339,0.4765599,1.5760907
1255,171.0,5.0,0.051556736,0.062482573,0.058131598,0.47742382,1.5778335
1256,172.0,5.0,0.051302996,0.06219008,0.057883717,0.47827452,1.5795492
1257,173.0,5.0,0.051053584,0.06190273,0.057639733,0.479112,1.5812379
1258,174.0,5.0,0.050808553,0.061620444,0.057399526,0.47993693,1.5829008
1259,175.0,5.0,0.050567586,0.06134297,0.05716292,0.4807492,1.5845374
1260,176.0,5.0,0.050330725,0.061070204,0.0569299,0.4815493,1.5861492
1261,177.0,5.0,0.05009789,0.060802095,0.056700423,0.48233745,1.5877366
1262,178.0,5.0,0.049868867,0.060538553,0.056474335,0.48311386,1.5892992
1263,179.0,5.0,0.04964368,0.060279317,0.056251556,0.48387864,1.5908388
1264,180.0,5.0,0.049422245,0.060024403,0.05603209,0.48463222,1.5923554
1265,181.0,5.0,0.049204335,0.059773587,0.05581569,0.48537463,1.5938486
1266,182.0,5.0,0.048990108,0.05952689,0.0556025,0.48610625,1.5953196
1267,183.0,5.0,0.04877926,0.059284113,0.055392317,0.4868272,1.5967692
1268,184.0,5.0,0.04857176,0.05904521,0.05518505,0.4875377,1.5981966
1269,185.0,5.0,0.048367668,0.058810078,0.05498074,0.48823783,1.5996034
1270,186.0,5.0,0.048166797,0.058578625,0.054779217,0.488928,1.6009895
1271,187.0,5.0,0.047969062,0.058350757,0.05458048,0.4896082,1.6023549
1272,188.0,5.0,0.047774512,0.058126338,0.054384433,0.49027866,1.6037008
1273,189.0,5.0,0.04758287,0.057905413,0.054191053,0.49093935,1.6050264
1274,190.0,5.0,0.047394283,0.057687722,0.054000244,0.49159086,1.6063329
1275,191.0,5.0,0.047208656,0.05747346,0.053812027,0.492233,1.6076206
1276,192.0,5.0,0.047025744,0.057262227,0.05362626,0.49286604,1.6088897
1277,193.0,5.0,0.046845686,0.057054125,0.05344294,0.49349007,1.6101402
1278,194.0,5.0,0.04666823,0.05684904,0.05326193,0.49410528,1.6113725
1279,195.0,5.0,0.04649361,0.05664698,0.0530833,0.49471194,1.6125871
1280,196.0,5.0,0.046321515,0.05644775,0.052906968,0.49530986,1.6137842
1281,197.0,5.0,0.046151966,0.056251414,0.052732892,0.49589935,1.6149638
1282,198.0,5.0,0.045985002,0.056057863,0.052561045,0.4964806,1.6161267
1283,199.0,5.0,0.04582042,0.055866994,0.052391246,0.49705368,1.6172727
1284,200.0,5.0,0.045658156,0.055678703,0.052223638,0.49761865,1.6184024
1285,201.0,5.0,0.0454983,0.05549307,0.052058063,0.4981757,1.6195157
1286,202.0,5.0,0.045340836,0.05531005,0.051894613,0.49872497,1.6206131
1287,203.0,5.0,0.045185547,0.05512938,0.051733054,0.49926642,1.6216944
1288,204.0,5.0,0.045032404,0.05495113,0.051573426,0.4998004,1.6227607
1289,205.0,5.0,0.044881515,0.054775365,0.05141578,0.5003269,1.6238115
1290,206.0,5.0,0.04473269,0.05460184,0.05126001,0.50084573,1.6248472
1291,207.0,5.0,0.044585917,0.05443067,0.0511061,0.5013577,1.6258681
1292,208.0,5.0,0.044441264,0.054261662,0.05095396,0.5018621,1.6268741
1293,209.0,5.0,0.044298537,0.054094903,0.050803643,0.50235957,1.6278657
1294,210.0,5.0,0.0441577,0.05393023,0.050655067,0.50285,1.6288434
1295,211.0,5.0,0.04401884,0.05376762,0.05050817,0.50333357,1.6298065
1296,212.0,5.0,0.04388184,0.05360713,0.050363034,0.50381035,1.6307565
1297,213.0,5.0,0.043746643,0.053448685,0.050219513,0.5042803,1.631692
1298,214.0,5.0,0.043613248,0.053292073,0.05007758,0.5047439,1.632615
1299,215.0,5.0,0.043481562,0.053137444,0.049937252,0.5052007,1.6335241
1300,216.0,5.0,0.043351624,0.052984744,0.049798552,0.5056512,1.6344202
1301,217.0,5.0,0.04322338,0.052833855,0.04966131,0.5060953,1.6353034
1302,218.0,5.0,0.04309674,0.052684754,0.049525596,0.5065331,1.6361738
1303,219.0,5.0,0.042971753,0.052537493,0.049391415,0.5069648,1.6370318
1304,220.0,5.0,0.04284832,0.05239193,0.049258605,0.5073904,1.6378776
1305,221.0,5.0,0.042726405,0.052248083,0.049127296,0.5078098,1.6387109
1306,222.0,5.0,0.04260604,0.052105904,0.048997343,0.5082235,1.6395324
1307,223.0,5.0,0.042487152,0.051965356,0.048868805,0.5086312,1.6403421
1308,224.0,5.0,0.04236969,0.051826425,0.04874164,0.50903326,1.6411401
1309,225.0,5.0,0.04225363,0.051689014,0.04861574,0.5094296,1.6419266
1310,226.0,5.0,0.04213892,0.051553197,0.048491165,0.50982034,1.642702
1311,227.0,5.0,0.042025715,0.05141887,0.048367947,0.5102055,1.6434658
1312,228.0,5.0,0.04191358,0.05128593,0.048245817,0.5105852,1.6442186
1313,229.0,5.0,0.041802827,0.0511545,0.048125017,0.5109596,1.644961
1314,230.0,5.0,0.041693427,0.05102446,0.048005417,0.5113287,1.6456926
1315,231.0,5.0,0.04158529,0.05089584,0.04788705,0.51169246,1.6464134
1316,232.0,5.0,0.041478258,0.050768554,0.04776974,0.5120511,1.6471242
1317,233.0,5.0,0.041372415,0.050642572,0.047653675,0.5124048,1.6478246
1318,234.0,5.0,0.04126774,0.050517917,0.047538638,0.5127535,1.6485146
1319,235.0,5.0,0.041164182,0.050394505,0.047424756,0.51309717,1.6491953
1320,236.0,5.0,0.041061714,0.05027236,0.047311917,0.51343596,1.6498659
1321,237.0,5.0,0.040960364,0.050151363,0.047200136,0.51377004,1.6505271
1322,238.0,5.0,0.040859986,0.05003158,0.04708936,0.5140993,1.6511786
1323,239.0,5.0,0.040760618,0.0499129,0.046979573,0.51442415,1.651821
1324,240.0,5.0,0.04066238,0.049795426,0.046870857,0.5147442,1.6524543
1325,241.0,5.0,0.040565003,0.04967908,0.046763092,0.5150599,1.6530782
1326,242.0,5.0,0.040468644,0.049563795,0.04665626,0.515371,1.6536933
1327,243.0,5.0,0.040373147,0.049449556,0.046550326,0.5156778,1.6542997
1328,244.0,5.0,0.04027857,0.04933632,0.046445332,0.5159803,1.6548976
1329,245.0,5.0,0.04018484,0.049224123,0.046341173,0.5162786,1.6554872
1330,246.0,5.0,0.04009201,0.049112916,0.04623792,0.5165728,1.6560682
1331,247.0,5.0,0.03999997,0.04900264,0.04613553,0.5168627,1.656641
1332,248.0,5.0,0.039908808,0.048893355,0.046034023,0.5171488,1.657206
1333,249.0,5.0,0.039818365,0.04878492,0.04593327,0.5174307,1.6577625
1334,250.0,5.0,0.039728638,0.04867737,0.04583323,0.5177088,1.6583117
1335,251.0,5.0,0.039639827,0.048570722,0.045734085,0.5179831,1.6588532
1336,252.0,5.0,0.03955154,0.04846491,0.04563562,0.5182535,1.6593869
1337,253.0,5.0,0.039464094,0.048359938,0.045537956,0.5185201,1.6599132
1338,254.0,5.0,0.039377272,0.048255704,0.045440912,0.51878315,1.660432
1339,255.0,5.0,0.03929116,0.048152335,0.04534468,0.51904255,1.6609439
1340,256.0,5.0,0.039205696,0.048049733,0.045249097,0.5192983,1.6614486
1341,257.0,5.0,0.03912085,0.04794787,0.045154214,0.51955086,1.6619462
1342,258.0,5.0,0.039036594,0.04784669,0.04505991,0.51979965,1.6624373
1343,259.0,5.0,0.038952917,0.04774622,0.044966303,0.52004504,1.6629213
1344,260.0,5.0,0.038869772,0.047646396,0.044873275,0.5202872,1.6633991
1345,261.0,5.0,0.0387873,0.047547296,0.04478088,0.5205261,1.6638701
1346,262.0,5.0,0.038705233,0.04744885,0.044689056,0.5207617,1.6643347
1347,263.0,5.0,0.03862377,0.047350973,0.044597812,0.5209942,1.6647929
1348,264.0,5.0,0.038542803,0.04725375,0.04450715,0.52122355,1.6652449
1349,265.0,5.0,0.03846227,0.047157086,0.044416998,0.52144974,1.665691
1350,266.0,5.0,0.038382214,0.047061034,0.044327393,0.521673,1.6661309
1351,267.0,5.0,0.03830265,0.046965525,0.04423832,0.52189326,1.6665651
1352,268.0,5.0,0.038223512,0.046870545,0.04414971,0.52211046,1.6669933
1353,269.0,5.0,0.038144834,0.046776064,0.04406161,0.522325,1.667416
1354,270.0,5.0,0.038066525,0.046682097,0.04397395,0.52253646,1.6678327
1355,271.0,5.0,0.03798856,0.046588615,0.043886736,0.5227453,1.6682442
1356,272.0,5.0,0.037911005,0.046495624,0.043799978,0.5229513,1.6686502
1357,273.0,5.0,0.037833914,0.046403125,0.04371372,0.5231547,1.6690507
1358,274.0,5.0,0.037757047,0.04631102,0.04362783,0.5233552,1.669446
1359,275.0,5.0,0.03768053,0.04621941,0.043542355,0.5235532,1.6698362
1360,276.0,5.0,0.037604336,0.046128117,0.04345723,0.5237486,1.6702212
1361,277.0,5.0,0.03752849,0.046037257,0.043372523,0.52394164,1.6706012
1362,278.0,5.0,0.037452877,0.045946747,0.04328812,0.5241319,1.6709763
1363,279.0,5.0,0.03737766,0.045856737,0.04320419,0.5243197,1.6713465
1364,280.0,5.0,0.0373026,0.045766972,0.04312052,0.52450514,1.6717118
1365,281.0,5.0,0.037227806,0.045677535,0.04303719,0.52468824,1.6720725
1366,282.0,5.0,0.03715329,0.045588516,0.042954203,0.52486897,1.6724287
1367,283.0,5.0,0.037079073,0.045499712,0.042871468,0.52504736,1.67278
1368,284.0,5.0,0.037005004,0.045411326,0.042789146,0.5252233,1.673127
1369,285.0,5.0,0.03693124,0.045323186,0.042707108,0.52539724,1.6734693
1370,286.0,5.0,0.036857564,0.045235313,0.042625263,0.52556866,1.6738075
1371,287.0,5.0,0.036784165,0.04514776,0.04254377,0.5257381,1.6741413
1372,288.0,5.0,0.03671091,0.045060314,0.042462446,0.52590525,1.6744705
1373,289.0,5.0,0.036637824,0.044973277,0.042381458,0.5260704,1.674796
1374,290.0,5.0,0.036564924,0.044886522,0.042300723,0.5262333,1.6751171
1375,291.0,5.0,0.03649218,0.04479982,0.042220138,0.5263942,1.6754342
1376,292.0,5.0,0.036419574,0.044713408,0.042139813,0.526553,1.6757473
1377,293.0,5.0,0.036347114,0.044627234,0.042059712,0.52670974,1.6760563
1378,294.0,5.0,0.036274735,0.044541165,0.04197982,0.5268646,1.6763614
1379,295.0,5.0,0.036202528,0.044455364,0.041900117,0.5270175,1.6766628
1380,296.0,5.0,0.036130447,0.04436975,0.04182065,0.52716815,1.6769602
1381,297.0,5.0,0.036058486,0.04428433,0.041741364,0.52731717,1.6772536
1382,298.0,5.0,0.035986554,0.04419899,0.041662224,0.52746415,1.6775438
1383,299.0,5.0,0.035914727,0.0441138,0.041583233,0.52760935,1.6778299
1384,300.0,5.0,0.035843,0.04402879,0.041504413,0.5277526,1.6781121
1385,301.0,5.0,0.035771314,0.043943897,0.04142578,0.52789396,1.6783911
1386,302.0,5.0,0.03569972,0.043859154,0.041347302,0.5280337,1.6786667
1387,303.0,5.0,0.035628162,0.04377442,0.041268878,0.52817136,1.6789385
1388,304.0,5.0,0.03555667,0.043689884,0.041190647,0.5283075,1.6792068
1389,305.0,5.0,0.03548521,0.04360544,0.041112542,0.5284418,1.6794716
1390,306.0,5.0,0.035413757,0.0435211,0.041034527,0.5285742,1.6797332
1391,307.0,5.0,0.035342418,0.043436863,0.040956665,0.528705,1.6799914
1392,308.0,5.0,0.03527104,0.04335265,0.040878862,0.5288341,1.6802459
1393,309.0,5.0,0.03519973,0.043268517,0.040801235,0.5289614,1.6804973
1394,310.0,5.0,0.03512843,0.043184526,0.04072365,0.52908725,1.6807455
1395,311.0,5.0,0.03505711,0.043100514,0.040646225,0.5292113,1.6809903
1396,312.0,5.0,0.034985848,0.043016568,0.040568884,0.5293337,1.6812319
1397,313.0,5.0,0.034914576,0.04293274,0.04049158,0.5294543,1.6814705
1398,314.0,5.0,0.0348433,0.042848952,0.040414378,0.5295735,1.6817056
1399,315.0,5.0,0.034771983,0.04276512,0.040337205,0.529691,1.6819378
1400,316.0,5.0,0.034700613,0.04268136,0.040260144,0.529807,1.6821666
1401,317.0,5.0,0.034629293,0.04259763,0.040183127,0.5299214,1.6823922
1402,318.0,5.0,0.034557912,0.042513877,0.04010623,0.5300342,1.6826153
1403,319.0,5.0,0.034486607,0.04243023,0.04002934,0.53014535,1.6828347
1404,320.0,5.0,0.03441514,0.042346507,0.0399525,0.530255,1.6830515
1405,321.0,5.0,0.03434374,0.0422628,0.03987568,0.53036314,1.6832651
1406,322.0,5.0,0.0342722,0.042179182,0.03979898,0.5304697,1.6834756
1407,323.0,5.0,0.034200676,0.042095453,0.039722294,0.5305749,1.6836835
1408,324.0,5.0,0.034129146,0.042011812,0.03964565,0.5306785,1.6838883
1409,325.0,5.0,0.034057483,0.041928135,0.039568983,0.53078055,1.6840898
1410,326.0,5.0,0.03398585,0.04184442,0.039492436,0.5308811,1.6842887
1411,327.0,5.0,0.0339141,0.04176069,0.03941585,0.5309803,1.6844846
1412,328.0,5.0,0.033842333,0.04167691,0.039339304,0.53107786,1.6846777
1413,329.0,5.0,0.033770457,0.04159314,0.039262794,0.53117406,1.684868
1414,330.0,5.0,0.033698563,0.041509375,0.039186276,0.53126884,1.6850553
1415,331.0,5.0,0.033626568,0.04142557,0.039109826,0.53136206,1.6852397
1416,332.0,5.0,0.03355455,0.041341707,0.039033405,0.53145385,1.6854211
1417,333.0,5.0,0.03348238,0.04125779,0.038956933,0.5315444,1.6855999
1418,334.0,5.0,0.033410244,0.041173853,0.038880482,0.5316333,1.6857761
1419,335.0,5.0,0.03333793,0.041089885,0.03880407,0.53172076,1.685949
1420,336.0,5.0,0.033265587,0.041005895,0.03872762,0.5318068,1.6861192
1421,337.0,5.0,0.03319317,0.040921777,0.038651183,0.5318915,1.6862866
1422,338.0,5.0,0.033120632,0.04083761,0.038574725,0.5319748,1.6864513
1423,339.0,5.0,0.033048067,0.0407535,0.038498357,0.5320566,1.6866132
1424,340.0,5.0,0.03297535,0.040669285,0.03842189,0.53213716,1.6867727
1425,341.0,5.0,0.032902587,0.04058502,0.038345486,0.5322163,1.686929
1426,342.0,5.0,0.032829728,0.040500686,0.038269065,0.532294,1.6870829
1427,343.0,5.0,0.032756787,0.040416256,0.038192607,0.5323702,1.6872336
1428,344.0,5.0,0.03268375,0.040331744,0.038116165,0.5324452,1.6873819
1429,345.0,5.0,0.032610644,0.04024724,0.038039666,0.53251886,1.6875275
1430,346.0,5.0,0.03253738,0.040162638,0.037963226,0.532591,1.6876704
1431,347.0,5.0,0.032464035,0.040077947,0.037886694,0.5326618,1.6878105
1432,348.0,5.0,0.032390658,0.03999325,0.037810206,0.53273124,1.6879479
1433,349.0,5.0,0.032317135,0.039908417,0.03773366,0.53279924,1.6880825
1434,350.0,5.0,0.03224355,0.039823562,0.037657164,0.53286606,1.6882147
1435,351.0,5.0,0.03216976,0.03973858,0.037580557,0.53293145,1.6883441
1436,352.0,5.0,0.032095943,0.03965359,0.03750404,0.53299546,1.6884707
1437,353.0,5.0,0.03202205,0.039568484,0.037427396,0.53305817,1.6885947
1438,354.0,5.0,0.03194808,0.039483294,0.037350815,0.5331195,1.6887158
1439,355.0,5.0,0.031873927,0.03939805,0.037274197,0.5331794,1.6888348
1440,356.0,5.0,0.031799633,0.03931275,0.037197508,0.53323823,1.6889508
1441,357.0,5.0,0.031725276,0.03922727,0.037120793,0.5332955,1.6890641
1442,358.0,5.0,0.031650864,0.03914176,0.037044108,0.53335154,1.6891748
1443,359.0,5.0,0.03157629,0.03905622,0.036967397,0.53340614,1.6892828
1444,360.0,5.0,0.03150167,0.038970537,0.036890596,0.5334594,1.6893886
1445,0.0,5.0,0.61672306,0.038935594,-0.0008423757,-8.274242e-05,-0.00021129847
1446,1.0,5.0,0.6086893,0.04606513,-3.359653e-05,-0.00010115653,0.008512601
1447,2.0,5.0,0.60041565,0.05325506,0.00091341697,-9.718165e-05,0.017664164
1448,3.0,5.0,0.5919309,0.06047777,0.0020078365,-6.6336244e-05,0.027235508
1449,4.0,5.0,0.5832617,0.06770604,0.003255831,-4.5485795e-06,0.037215307
1450,5.0,5.0,0.5744317,0.07491368,0.0046609435,9.258464e-05,0.04759112
1451,6.0,5.0,0.5654623,0.08207589,0.00622485,0.0002297759,0.0583509
1452,7.0,5.0,0.5563724,0.08916911,0.007947126,0.0004117824,0.069482364
1453,8.0,5.0,0.54717904,0.09617121,0.0098262,0.0006437488,0.08097485
1454,9.0,5.0,0.5378976,0.10306164,0.011859553,0.0009311773,0.09281923
1455,10.0,5.0,0.5285423,0.109821,0.014043627,0.0012796223,0.10500709
1456,11.0,5.0,0.51912624,0.11643127,0.016374337,0.001694914,0.11753167
1457,12.0,5.0,0.5096623,0.12287585,0.018847218,0.0021827184,0.13038653
1458,13.0,5.0,0.50016236,0.12913913,0.021456903,0.0027488433,0.14356554
1459,14.0,5.0,0.49063927,0.13520719,0.024197878,0.0033990443,0.15706286
1460,15.0,5.0,0.48110458,0.14106709,0.027063614,0.0041384716,0.17087103
1461,16.0,5.0,0.47157055,0.14670718,0.03004715,0.0049725175,0.18498296
1462,17.0,5.0,0.46204892,0.1521175,0.03314095,0.0059058666,0.1993896
1463,18.0,5.0,0.4525515,0.15728924,0.036336444,0.0069432445,0.21408111
1464,19.0,5.0,0.4430901,0.16221488,0.039624535,0.008088995,0.22904648
1465,20.0,5.0,0.43367615,0.16688839,0.042995423,0.009347169,0.24427313
1466,21.0,5.0,0.4243211,0.1713049,0.0464387,0.010721976,0.25974846
1467,22.0,5.0,0.41503567,0.17546064,0.049943157,0.012217043,0.2754582
1468,23.0,5.0,0.4058309,0.1793532,0.05349738,0.013836216,0.2913879
1469,24.0,5.0,0.39671692,0.18298122,0.057089552,0.015583182,0.3075229
1470,25.0,5.0,0.3877038,0.18634427,0.060707673,0.0174613,0.3238482
1471,26.0,5.0,0.37880072,0.18944292,0.06433944,0.019473901,0.34034857
1472,27.0,5.0,0.3700167,0.19227874,0.067972995,0.021624027,0.35700923
1473,28.0,5.0,0.36135975,0.19485416,0.07159635,0.023914374,0.3738153
1474,29.0,5.0,0.35283753,0.19717237,0.075197995,0.026347555,0.39075264
1475,30.0,5.0,0.3444565,0.19923735,0.07876657,0.028925337,0.4078064
1476,31.0,5.0,0.33622253,0.2010538,0.08229123,0.03164915,0.42496264
1477,32.0,5.0,0.32814077,0.20262721,0.085761696,0.03452,0.4422075
1478,33.0,5.0,0.32021543,0.20396337,0.08916789,0.037538096,0.45952672
1479,34.0,5.0,0.31244996,0.20506918,0.092500634,0.04070324,0.47690678
1480,35.0,5.0,0.30484697,0.20595156,0.09575099,0.044014428,0.4943337
1481,36.0,5.0,0.29740855,0.20661797,0.09891044,0.047470294,0.511794
1482,37.0,5.0,0.29013607,0.20707643,0.1019711,0.05106858,0.5292733
1483,38.0,5.0,0.2830304,0.20733517,0.1049255,0.054806918,0.54675806
1484,39.0,5.0,0.2760921,0.2074027,0.10776659,0.05868231,0.5642342
1485,40.0,5.0,0.2693212,0.20728776,0.11048776,0.06269123,0.58168805
1486,41.0,5.0,0.26271746,0.20699915,0.11308288,0.06682978,0.5991055
1487,42.0,5.0,0.25628054,0.206546,0.115546316,0.07109381,0.6164726
1488,43.0,5.0,0.25001007,0.20593719,0.117872916,0.075479016,0.63377595
1489,44.0,5.0,0.24390541,0.20518187,0.12005806,0.07998051,0.65100217
1490,45.0,5.0,0.23796572,0.20428899,0.122097865,0.08459324,0.6681379
1491,46.0,5.0,0.23219052,0.2032676,0.123988934,0.089312196,0.6851704
1492,47.0,5.0,0.2265788,0.20212644,0.12572868,0.09413182,0.7020875
1493,48.0,5.0,0.22112991,0.20087442,0.12731533,0.09904659,0.7188777
1494,49.0,5.0,0.21584283,0.19952005,0.12874764,0.104050726,0.73552966
1495,50.0,5.0,0.21071656,0.19807187,0.13002564,0.109138206,0.752033
1496,51.0,5.0,0.20574985,0.19653793,0.13114978,0.11430287,0.76837814
1497,52.0,5.0,0.2009416,0.19492641,0.13212153,0.11953841,0.7845557
1498,53.0,5.0,0.19629018,0.19324502,0.13294318,0.12483843,0.8005582
1499,54.0,5.0,0.1917939,0.1915012,0.13361774,0.13019635,0.81637764
1500,55.0,5.0,0.18745072,0.18970218,0.13414893,0.13560545,0.8320075
1501,56.0,5.0,0.1832584,0.18785481,0.13454121,0.14105903,0.8474419
1502,57.0,5.0,0.17921437,0.18596566,0.13479955,0.14655027,0.8626758
1503,58.0,5.0,0.17531607,0.18404105,0.13492961,0.15207238,0.8777044
1504,59.0,5.0,0.17156015,0.18208662,0.13493718,0.15761878,0.8925246
1505,60.0,5.0,0.16794342,0.18010804,0.13482866,0.16318257,0.9071325
1506,61.0,5.0,0.16446222,0.17811048,0.13461064,0.1687572,0.92152596
1507,62.0,5.0,0.1611126,0.17609854,0.1342896,0.17433628,0.9357027
1508,63.0,5.0,0.15789053,0.1740767,0.13387252,0.17991358,0.9496616
1509,64.0,5.0,0.1547918,0.17204915,0.13336618,0.18548284,0.9634011
1510,65.0,5.0,0.15181197,0.17001942,0.13277721,0.19103831,0.97692025
1511,66.0,5.0,0.14894626,0.16799095,0.13211231,0.19657432,0.9902196
1512,67.0,5.0,0.14619027,0.16596681,0.13137801,0.20208551,1.0032985
1513,68.0,5.0,0.1435392,0.16394976,0.13058051,0.20756684,1.0161574
1514,69.0,5.0,0.14098822,0.16194221,0.12972584,0.21301354,1.0287971
1515,70.0,5.0,0.13853264,0.15994635,0.12881975,0.21842101,1.0412179
1516,71.0,5.0,0.13616778,0.15796417,0.12786774,0.22378528,1.0534214
1517,72.0,5.0,0.13388883,0.15599734,0.12687501,0.22910227,1.0654083
1518,73.0,5.0,0.13169144,0.15404741,0.1258465,0.23436858,1.0771806
1519,74.0,5.0,0.12957118,0.15211575,0.12478682,0.23958068,1.0887395
1520,75.0,5.0,0.12752368,0.15020327,0.12370015,0.24473579,1.1000866
1521,76.0,5.0,0.12554477,0.1483112,0.12259066,0.2498312,1.1112243
1522,77.0,5.0,0.12363064,0.14644031,0.12146208,0.25486442,1.1221541
1523,78.0,5.0,0.12177758,0.14459144,0.12031791,0.25983343,1.1328788
1524,79.0,5.0,0.119981855,0.14276502,0.11916126,0.26473624,1.1434003
1525,80.0,5.0,0.11824031,0.14096181,0.117995284,0.26957121,1.1537207
1526,81.0,5.0,0.1165497,0.13918205,0.11682266,0.27433673,1.1638427
1527,82.0,5.0,0.11490716,0.13742629,0.11564591,0.279032,1.173769
1528,83.0,5.0,0.113309816,0.1356947,0.11446737,0.28365567,1.1835023
1529,84.0,5.0,0.11175534,0.13398772,0.11328925,0.28820708,1.193045
1530,85.0,5.0,0.110241294,0.13230544,0.11211341,0.2926856,1.2023998
